run,m,SI,Eff,runtime_sec,best_seq_prefix,pop_size,generations,pc,pm,tour_k,elite,seed
1,3,7.234178138070235,0.9283333333333333,0.29052114486694336,1 3 2 4 6 5 9 10 8 7,100,200,0.8,0.05,3,2,1001
2,3,7.234178138070235,0.9283333333333333,0.28952503204345703,1 3 2 5 6 4 9 10 11 14,100,200,0.8,0.05,3,2,1002
3,3,7.234178138070235,0.9283333333333333,0.2848219871520996,1 3 2 4 5 6 10 9 7 8,100,200,0.8,0.05,3,2,1003
4,3,7.234178138070235,0.9283333333333333,0.2844390869140625,2 6 5 4 9 1 3 10 8 7,100,200,0.8,0.05,3,2,1004
5,3,7.234178138070235,0.9283333333333333,0.2855110168457031,1 3 2 5 4 6 9 10 14 11,100,200,0.8,0.05,3,2,1005
6,3,7.234178138070235,0.9283333333333333,0.29132914543151855,1 3 2 5 6 4 9 10 14 8,100,200,0.8,0.05,3,2,1006
7,3,7.234178138070235,0.9283333333333333,0.2808339595794678,1 2 4 6 9 3 5 10 7 8,100,200,0.8,0.05,3,2,1007
8,3,7.234178138070235,0.9283333333333333,0.2824997901916504,2 4 6 1 3 5 10 9 7 8,100,200,0.8,0.05,3,2,1008
9,3,7.234178138070235,0.9283333333333333,0.28171801567077637,1 3 2 6 5 4 9 10 7 14,100,200,0.8,0.05,3,2,1009
10,3,7.234178138070235,0.9283333333333333,0.28983283042907715,2 1 5 6 3 4 10 9 11 14,100,200,0.8,0.05,3,2,1010
