run,m,SI,Eff,runtime_sec,best_seq_prefix,pop_size,generations,pc,pm,tour_k,elite,seed
1,3,27.598309126949545,0.9223333333333333,0.2935068607330322,1 3 5 6 2 4 7 9 8 10,100,200,0.8,0.05,3,2,1001
2,3,27.598309126949545,0.9223333333333333,0.2936129570007324,2 1 3 4 5 6 7 8 10 9,100,200,0.8,0.05,3,2,1002
3,3,27.598309126949545,0.9223333333333333,0.2990570068359375,1 5 3 6 2 4 7 8 10 9,100,200,0.8,0.05,3,2,1003
4,3,27.598309126949545,0.9223333333333333,0.2921018600463867,1 3 5 6 2 4 8 7 10 9,100,200,0.8,0.05,3,2,1004
5,3,27.598309126949545,0.9223333333333333,0.29509520530700684,1 3 2 4 5 6 7 9 10 8,100,200,0.8,0.05,3,2,1005
6,3,27.598309126949545,0.9223333333333333,0.29604315757751465,2 1 4 3 5 6 8 7 10 9,100,200,0.8,0.05,3,2,1006
7,3,27.598309126949545,0.9223333333333333,0.2966902256011963,2 1 4 5 3 6 8 10 7 9,100,200,0.8,0.05,3,2,1007
8,3,27.598309126949545,0.9223333333333333,0.30213403701782227,1 2 3 5 4 6 7 10 9 8,100,200,0.8,0.05,3,2,1008
9,3,27.598309126949545,0.9223333333333333,0.2943689823150635,1 2 5 4 3 6 8 10 7 9,100,200,0.8,0.05,3,2,1009
10,3,27.598309126949545,0.9223333333333333,0.29201412200927734,1 5 2 3 4 6 7 10 9 8,100,200,0.8,0.05,3,2,1010
