run,m,SI,Eff,runtime_sec,best_seq_prefix,pop_size,generations,pc,pm,tour_k,elite,seed
1,27,118.07656022290823,0.8915555555555555,2.3644049167633057,1 3 4 7 2 15 26 34 43 52,100,200,0.8,0.05,3,2,1001
2,27,125.61817514168054,0.8915555555555555,2.407642126083374,4 15 26 34 43 52 47 55 3 12,100,200,0.8,0.05,3,2,1002
3,27,128.6488185663534,0.8915555555555555,2.342749834060669,4 14 15 26 2 13 24 7 16 28,100,200,0.8,0.05,3,2,1003
4,27,119.3828264837923,0.8915555555555555,2.3438971042633057,8 6 3 7 4 2 17 27 33 42,100,200,0.8,0.05,3,2,1004
5,27,118.0633853612667,0.8915555555555555,2.2758281230926514,6 3 17 27 33 42 51 62 1 10,100,200,0.8,0.05,3,2,1005
6,27,123.33858847662968,0.8915555555555555,2.3324389457702637,4 15 3 9 11 1 10 14 19 29,100,200,0.8,0.05,3,2,1006
7,27,108.25039560273278,0.8915555555555555,2.3164992332458496,3 12 22 9 19 6 17 27 5 18,100,200,0.8,0.05,3,2,1007
8,27,124.7824774023447,0.8915555555555555,2.258612871170044,4 3 1 6 7 5 2 8 13 12,100,200,0.8,0.05,3,2,1008
9,27,84.63450832845902,0.8915555555555555,2.2624902725219727,6 17 5 18 4 15 14 3 12 9,100,200,0.8,0.05,3,2,1009
10,27,114.28035701729323,0.8915555555555555,2.280534029006958,3 12 4 14 5 18 15 2 13 11,100,200,0.8,0.05,3,2,1010
