run,m,SI,Eff,runtime_sec,best_seq_prefix,pop_size,generations,pc,pm,tour_k,elite,seed
1,24,76.49210198881102,0.9322083333333333,2.1689348220825195,10 8 9 2 3 17 22 32 25 33,100,200,0.8,0.05,3,2,1001
2,24,61.165417789248636,0.9322083333333333,2.1766529083251953,9 10 8 5 6 7 16 27 35 41,100,200,0.8,0.05,3,2,1002
3,24,61.42305484642282,0.9322083333333333,2.1201751232147217,10 7 5 2 3 17 22 32 8 25,100,200,0.8,0.05,3,2,1003
4,24,58.43122738171203,0.9322083333333333,2.1755378246307373,10 9 4 7 8 5 6 2 3 17,100,200,0.8,0.05,3,2,1004
5,25,87.36978882886234,0.89492,2.142930030822754,9 16 27 35 10 17 22 32 8 25,100,200,0.8,0.05,3,2,1005
6,24,77.22828713193977,0.9322083333333333,2.1247060298919678,9 10 8 2 3 7 5 6 1 17,100,200,0.8,0.05,3,2,1006
7,24,74.70971601248841,0.9322083333333333,2.16837215423584,10 8 2 3 17 22 32 25 33 40,100,200,0.8,0.05,3,2,1007
8,24,65.56008694320043,0.9322083333333333,2.1899712085723877,9 16 27 35 41 59 42 60 61 65,100,200,0.8,0.05,3,2,1008
9,24,61.15315472919883,0.9322083333333333,2.204010009765625,9 10 8 2 3 17 22 32 25 33,100,200,0.8,0.05,3,2,1009
10,24,72.63636600675082,0.9322083333333333,2.117987632751465,10 8 9 5 6 4 7 2 3 17,100,200,0.8,0.05,3,2,1010
