run,m,SI,Eff,runtime_sec,best_seq_prefix,pop_size,generations,pc,pm,tour_k,elite,seed
1,15,49.61451400548029,0.9119333333333334,2.119032144546509,10 5 7 2 6 3 8 4 1 11,100,200,0.8,0.05,3,2,1001
2,15,44.08401070683111,0.9119333333333334,2.086155891418457,2 15 26 10 21 29 5 11 22 7,100,200,0.8,0.05,3,2,1002
3,15,47.39831220623789,0.9119333333333334,2.0872251987457275,1 14 24 2 15 26 5 11 22 7,100,200,0.8,0.05,3,2,1003
4,15,46.16131136207752,0.9119333333333334,2.069801092147827,5 11 7 13 10 21 29 2 15 8,100,200,0.8,0.05,3,2,1004
5,15,53.93267407920113,0.9119333333333334,2.140955924987793,5 11 22 7 13 25 2 15 26 6,100,200,0.8,0.05,3,2,1005
6,15,54.29794348469071,0.9119333333333334,2.101670742034912,6 12 23 33 38 2 15 26 37 42,100,200,0.8,0.05,3,2,1006
7,15,50.905795347877635,0.9119333333333334,2.066455841064453,6 12 23 33 38 2 15 26 37 42,100,200,0.8,0.05,3,2,1007
8,15,57.73560426634504,0.9119333333333334,2.049710988998413,2 15 26 37 5 7 10 11 13 22,100,200,0.8,0.05,3,2,1008
9,15,44.37491784029953,0.9119333333333334,2.0420479774475098,2 15 26 1 14 24 5 11 22 7,100,200,0.8,0.05,3,2,1009
10,15,55.40577587219585,0.9119333333333334,2.083967924118042,6 12 1 14 5 11 7 13 2 15,100,200,0.8,0.05,3,2,1010
