run,m,SI,Eff,runtime_sec,best_seq_prefix,pop_size,generations,pc,pm,tour_k,elite,seed
1,15,36.71602738133126,0.9658666666666667,2.154766082763672,11 19 27 36 8 17 23 31 24 33,100,200,0.8,0.05,3,2,1001
2,15,44.619875989667804,0.9658666666666667,2.1649651527404785,8 17 11 19 4 13 5 15 10 12,100,200,0.8,0.05,3,2,1002
3,16,58.73670062235365,0.9055,2.1238231658935547,11 19 27 4 5 13 15 20 8 17,100,200,0.8,0.05,3,2,1003
4,15,37.56860391337426,0.9658666666666667,2.134143114089966,11 19 7 16 8 17 6 14 10 12,100,200,0.8,0.05,3,2,1004
5,15,38.248311509572986,0.9658666666666667,2.1355438232421875,4 13 5 15 8 17 11 19 7 16,100,200,0.8,0.05,3,2,1005
6,15,27.11334234898629,0.9658666666666667,2.1322391033172607,11 19 7 16 8 17 6 14 4 13,100,200,0.8,0.05,3,2,1006
7,15,38.615195627282965,0.9658666666666667,2.145937919616699,11 7 8 6 4 5 10 19 27 34,100,200,0.8,0.05,3,2,1007
8,16,56.880356890582185,0.9055,2.129880666732788,6 8 14 21 17 24 32 42 51 52,100,200,0.8,0.05,3,2,1008
9,15,46.026803785041025,0.9658666666666667,2.118182897567749,8 11 4 5 19 27 30 34 43 46,100,200,0.8,0.05,3,2,1009
10,15,39.919919839598876,0.9658666666666667,2.0857019424438477,8 17 11 19 7 16 6 14 4 13,100,200,0.8,0.05,3,2,1010
