run,m,SI,Eff,runtime_sec,best_seq_prefix,pop_size,generations,pc,pm,tour_k,elite,seed
1,7,20.653605703882036,0.9132857142857143,0.7093570232391357,2 11 7 10 6 9 15 5 12 14,100,200,0.8,0.05,3,2,1001
2,7,23.979157616563597,0.9132857142857143,0.7010922431945801,2 11 5 12 14 19 24 21 23 8,100,200,0.8,0.05,3,2,1002
3,7,22.993787980980553,0.9132857142857143,0.7001070976257324,2 11 5 12 14 21 15 20 22 18,100,200,0.8,0.05,3,2,1003
4,7,15.259657363687523,0.9132857142857143,0.7016451358795166,2 11 5 12 14 21 8 19 15 18,100,200,0.8,0.05,3,2,1004
5,7,12.235778917350776,0.9132857142857143,0.7079758644104004,2 11 5 12 14 21 15 20 19 18,100,200,0.8,0.05,3,2,1005
6,7,9.102589898327995,0.9132857142857143,0.7010571956634521,2 11 5 12 14 21 15 22 18 19,100,200,0.8,0.05,3,2,1006
7,7,13.648652471424214,0.9132857142857143,0.7018640041351318,5 2 6 11 15 22 18 20 12 14,100,200,0.8,0.05,3,2,1007
8,7,24.83373281877466,0.9132857142857143,0.7105040550231934,6 9 7 10 2 11 5 12 16 13,100,200,0.8,0.05,3,2,1008
9,7,12.235778917350776,0.9132857142857143,0.7112340927124023,2 5 11 12 14 21 8 26 32 43,100,200,0.8,0.05,3,2,1009
10,7,23.534169687013453,0.9132857142857143,0.707927942276001,2 11 5 12 14 21 7 10 15 18,100,200,0.8,0.05,3,2,1010
