run,m,SI,Eff,runtime_sec,best_seq_prefix,pop_size,generations,pc,pm,tour_k,elite,seed
1,7,8.426149773176359,0.9124285714285715,0.716454267501831,4 9 18 25 26 37 20 32 36 1,100,200,0.8,0.05,3,2,1001
2,7,17.51326028226286,0.9124285714285715,0.7088539600372314,6 8 13 1 4 11 19 17 24 27,100,200,0.8,0.05,3,2,1002
3,7,16.04903201353367,0.9124285714285715,0.6984891891479492,5 2 3 4 1 9 6 8 18 13,100,200,0.8,0.05,3,2,1003
4,7,25.15097271620779,0.9124285714285715,0.7135009765625,1 4 11 19 24 27 38 14 7 21,100,200,0.8,0.05,3,2,1004
5,7,14.555313217417991,0.9124285714285715,0.8029849529266357,4 9 18 1 11 14 19 6 5 10,100,200,0.8,0.05,3,2,1005
6,7,23.808761892571038,0.9124285714285715,0.7021996974945068,4 9 18 1 11 19 7 5 10 14,100,200,0.8,0.05,3,2,1006
7,7,19.59227252916677,0.9124285714285715,0.7284190654754639,4 12 1 11 7 6 8 9 5 10,100,200,0.8,0.05,3,2,1007
8,7,20.719211237055195,0.9124285714285715,0.7099168300628662,4 9 18 20 28 1 11 19 24 27,100,200,0.8,0.05,3,2,1008
9,7,22.376645988938684,0.9124285714285715,0.7026071548461914,6 8 4 9 1 7 12 5 10 11,100,200,0.8,0.05,3,2,1009
10,7,14.035668847618199,0.9124285714285715,0.7278227806091309,1 4 11 19 14 9 18 6 5 24,100,200,0.8,0.05,3,2,1010
