run,m,SI,Eff,runtime_sec,best_seq_prefix,pop_size,generations,pc,pm,tour_k,elite,seed
1,11,53.16013544000805,0.9454545454545454,0.7065701484680176,7 9 8 10 5 11 13 6 17 4,100,200,0.8,0.05,3,2,1001
2,11,55.83254183066295,0.9454545454545454,0.7127699851989746,4 6 8 7 5 13 2 11 1 14,100,200,0.8,0.05,3,2,1002
3,11,47.5155476946996,0.9454545454545454,0.6894838809967041,5 7 13 11 19 20 29 9 8 10,100,200,0.8,0.05,3,2,1003
4,11,24.28430095199927,0.9454545454545454,0.7034139633178711,6 17 5 11 4 14 15 13 7 9,100,200,0.8,0.05,3,2,1004
5,11,48.202225523875406,0.9454545454545454,0.6986451148986816,7 8 5 6 1 2 9 10 18 31,100,200,0.8,0.05,3,2,1005
6,11,49.54336943068623,0.9454545454545454,0.7057788372039795,7 9 8 10 1 2 18 31 5 30,100,200,0.8,0.05,3,2,1006
7,11,53.08312520771721,0.9454545454545454,0.6980512142181396,5 1 2 7 8 6 4 3 15 11,100,200,0.8,0.05,3,2,1007
8,11,63.621037115378456,0.9454545454545454,0.7004680633544922,1 2 7 9 8 10 18 30 37 39,100,200,0.8,0.05,3,2,1008
9,11,48.236161463442265,0.9454545454545454,0.7131030559539795,3 12 4 14 5 11 15 7 9 8,100,200,0.8,0.05,3,2,1009
10,11,36.614701468622734,0.9454545454545454,0.7258861064910889,5 1 13 7 9 8 10 6 17 4,100,200,0.8,0.05,3,2,1010
